Oedipus Rex_ Atto Secondo: Divum Jocastae Caput Mortuum (Messaggero_ Coro) (Stravinsky),Karajan: Stravinsky - Oedipus Rex; Bruckner - Te Deum,Herbert  von Karajan,0,201.89994999999999,570,124.748
Don't Stop The Music,Just Dance,Rihanna,2007,283.87220000000002,1431,128.09200000000001
De pie,Uno,Fuzz,0,223.39873,546,143.95099999999999
Disease,Lightning Strikes Again,Dokken,2008,210.88607999999999,590,89.019000000000005
Roll Back The Rug,Doo-Wop Classics Vol. 10 [Musicnote Records],Ionics,0,140.38158999999999,435,136.46299999999999
Money Money Money,Knowing Me Knowing You,Top Of The Poppers,0,184.29342,667,121.238
Free (Album Version),Return,The Winans,0,263.20934,1153,104.85599999999999
Jealousy,Strictly Vocals 2,Paulette Tajah,0,201.92608000000001,773,150.024
Ready To Go,Republica,Republica;Jonny Male;Dave Arch,1996,303.85586999999998,1267,129.88800000000001
Mama Kin,Lies / Appetite For Destruction,Guns N' Roses,1986,237.13914,703,156.65000000000001
Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version),Loyalty,Fat Joe,2002,277.00200000000001,1322,167.87799999999999
Searching For Home,Up The Dose,Skrape,2003,198.81751,527,133.91200000000001
Reg mich nicht auf_ Johanna,Gassenhauer,Curt Bois,0,203.02322000000001,716,123.765
The Reason I Go On,Taking Chances,Céline Dion,2007,224.20853,628,77.977000000000004
Where Were You Last Night,Pee Wee King's Country Hoedown,Pee Wee King,0,167.00036,489,151.04900000000001
É Sempre Assim,Me Diz Amor,Flávio José,0,219.29750999999999,993,164.815
Cicada,Frogstomp,Silverchair,1995,312.13668999999999,917,122.24299999999999
The End Of The Line,Broken_ Beat & Scarred,Metallica,2008,472.45015999999998,1333,111.504
LA River (Acoustic),Let The Dominoes Fall,Rancid,0,163.29097999999999,686,126.464
Inner City Blues (Alternate Mix) (Bonus Track),Closer To It!,Brian Auger's Oblivion Express,0,265.71710000000002,1244,193.84
Empire Falls,All Empires Fall,Primordial,2007,458.99709999999999,1528,129.626
Right to Work (Live),Punk In London,Chelsea,1991,145.55383,460,159.55199999999999
Princess Black,Black Woman And Child,Sizzla,1997,274.15465,1321,168.01300000000001
Bolero Militar,Don Leopardo,Bersuit Vergarabat,1996,208.56118000000001,759,121.91
Rice Dream Girl,The First Two Albums,Casiotone For The Painfully Alone,1999,108.40770999999999,466,131.078
No more going home,Alles nur ein Traum,Rainer Bielfeldt,0,239.01994999999999,677,149.25899999999999
Time After Time,After Ours,Ann Hampton Callaway,0,312.65913999999998,969,103.077
Misty Mountains,Never Seen The Light Of Day -Deluxe Version,Mando Diao,2007,144.03872999999999,531,152.041
All I Ever Really Wanted,Donnie McClurkin... Again,Donnie McClurkin,0,198.58240000000001,663,143.98599999999999
Brand New Broken Heart,Same Old Place,NewFound Road,2009,176.56118000000001,849,223.34
Te quiero tanto,Lo Mejor De Vilma Palma,Vilma Palma e Vampiros,1993,210.05016000000001,744,127.803
Yesterdays,The Hollywood Collection,Ray Conniff,0,191.63382999999999,493,65.852000000000004
Mi Sangre Latino,Selecao De Ouro Vol.2,Nelson Ned,0,177.63220000000001,627,85.700000000000003
Vincent,La Bonne Humeur,Madilu System,0,451.44770999999997,2019,130.126
the fallen...,This Will Be The Death Of Us,Set Your Goals,2009,204.40771000000001,696,194.53200000000001
The Lifestyle That Got Away,Ode to the Inverse of the Dude,The High Strung,2009,153.73016000000001,593,95.109999999999999
Get Your Hustle On,Love_ Peace & Nappiness,Lost Boyz,1997,243.53914,1071,93.174000000000007
Future Prospects,White Heat,Nic Endo,1998,388.0224,283,88.400000000000006
Skinhead on the MBTA (Album Version),Do Or Die,Dropkick Murphys,1997,229.51138,738,168.21000000000001
Love Attack,Lookin' For Trouble!,Kim Wilson,2003,286.51056999999997,1023,119.64400000000001
Above Lucium (LP Version),The Hinderers,Daath,2006,248.81586999999999,995,150.16300000000001
Human Guinea Pig,Join The Army,Suicidal Tendencies,1987,125.90975,391,186.15899999999999
Wink Of An Eye,Just Today,Bobby Vee,0,256.28689000000003,929,132.10900000000001
Awesome God,Israel Homecoming,Bill & Gloria Gaither,0,181.15872999999999,478,139.22999999999999
Naked,Vera,Jennifer Brown,1998,239.07220000000001,1049,90.915000000000006
Le temps des cerises,The Greatest Hits from 40's and 50's_ Vol. 66,Jean Lumière,2002,183.37914000000001,472,38.643999999999998
Loud And Clear,Riddim Driven: Power Cuts,Elephant Man,0,128.80933999999999,599,125.61799999999999
J'veux Du Cuir (Live),C'est Déjà Ça / Nickel,Alain Souchon,0,217.02484999999999,810,89.168000000000006
Freeze,Pink Crustaceans and  Good Vibrations,Pepper,2008,204.51220000000001,792,220.10400000000001
Alli Mia Fora,Trexe,Peggy Zina,0,217.33832000000001,883,131.99100000000001
Lydia [Piano Version],F.I.R.,FIR,0,206.57587000000001,379,122.041
Dress Me Up,Vibe Central - The Essential Remixes,Eric Champion,1996,327.49669,1515,122.42100000000001
Wo bleibt die Mark?,Rares für Bares 2004,Zeltinger Band,0,222.24933999999999,737,140.26400000000001
Love Thing,Live Up  & Close,Bebe Winans,2002,278.22975000000002,1031,161.405
Bean Fields (Live) (2001 Digital Remaster),A Brief History,Penguin Café Orchestra,2001,270.78485000000001,1210,128.298
Sambangole / Tres Golpes Na' Mas,Voodoo Love Inna Champeta Land,Colombiafrica - The Mystic Orchestra,2007,318.79791,1498,186.12100000000001
Naked In The Rain (Album Version),Blood Sugar Sex Magik,Red Hot Chili Peppers,1991,265.63873000000001,1092,116.282
Who Are You?,Foreign Objects,The Kitchen,0,213.10649000000001,527,142.911
There Are Things I Think You Should Know,Aux,Statues,0,155.6371,446,173.357
The One I Got,Long Time Coming,Jonny Lang,2003,208.32607999999999,694,136.93199999999999
Shake,Purple Haze,Cam'Ron / JR Writer,2004,208.92688999999999,979,115.139
Triesteitaliana,The Blue,Novembre,2007,295.23545999999999,418,124.078
Thug Queen,The Unforgiven_ V.2: Assisted Suicide,X-Raided,0,242.59872999999999,1031,161.976
Give Your Love To Me,Tell The People,Cornell Campbell,0,215.01342,913,140.048
Tides Of Time,Live From The American Ballroom,Donna The Buffalo,1999,281.93914000000001,1181,151.49299999999999
So What!,Alive In Europe!,Tesla,2008,228.98893000000001,604,88.126999999999995
Kleina Wixa,Wenn hier einer schießt_ dann bin ich das,ÄI-TIEM,1993,200.48934,975,172.02000000000001
Down On The Farm (2006 Remastered Edit Version),The Best Of Little Feat,Little Feat,2006,228.98893000000001,773,97.341999999999999
Two Track Dub (Dub / Instrumental Reggae Music),Dub Catalogue,Mikey Dread,1982,373.26321999999999,1591,145.05500000000001
Distancia,Colección Diamante: Alberto Cortez,Alberto Cortez,1989,252.78648999999999,769,91.007999999999996
Papel Quemado,En Vivo,Conjunto Mar Azul,0,309.96852999999999,1503,93.960999999999999
Romantic Rights,You're A Woman_ I'm A Machine,Death From Above 1979,2004,195.29097999999999,662,150.155
If Ever,The Pretender,Foo Fighters,2007,253.67465000000001,543,150.83000000000001
Left To Starve,10 Years Of Abuse And Still Broke,Eyehategod,1992,247.01342,489,97.915999999999997
Lekeitio,Mestijaia,Mal De Ojo,0,238.10567,1040,140.95099999999999
The Wedding Samba,Doin' The Salsa - The Very Best Of Edmundo Ross,Edmundo Ros,0,170.37016,750,121.596
Stairs To the Attic,In the Attic of the Universe,The Antlers,2007,277.99464999999998,725,80.022999999999996
Prelude And Fugue In C Major BWV 545 : Prelude,Bach: Organ Works Vol.2,Lionel Rogg,0,137.32525999999999,261,77.754000000000005
The Love We Had Version,Magic,Jimmy Riley,0,229.14567,1059,160.03999999999999
Vortex,Titus - Original Motion Picture Soundtrack,Elliot Goldenthal,2000,92.864850000000004,147,79.349999999999994
Uncle Interlude,TheBurbsLife,John Brown,0,24.476279999999999,102,77.691999999999993
Mon coeur s'ouvre à ta voix,Ultimate Classical Chill Out,Marilyn Horne / Wiener Opernorchester / Henry Lewis,0,391.70567,1124,106.504
The Dynamo Of Volition [From An All Night Session],We Sing.  We Dance.  We Steal Things.,Jason Mraz,0,263.00036,1176,62.893999999999998
Gold Und Silber,Ausland,Pyrolator,0,167.28771,758,186.58199999999999
Triumph / Timour The Tartar / The Left Handed Fiddler / Speed The Plough / De'il Among The Tailors,The Strathspey King,James Scott Skinner,0,184.52852999999999,1007,133.953
Guidum,Guidum,Abraham Laboriel,1995,423.26159000000001,1472,182.774
Cavasamba Um (Edit),O Tempo Do Samba,Grupo Batuque,2005,41.560360000000003,228,155.52600000000001
All Kind of People,Rewind Selecta: Up Tempo Collection Volume 3,Sugar Minott,0,211.06892999999999,867,121.28400000000001
Hole In The Pumpkin,Shocking Out,Ini Kamoze,0,234.84036,1038,95.021000000000001
Between Me & You Kid (Album Version),Five Dollar Bob's Mock Cooter Stew,Mudhoney,1993,217.54730000000001,791,158.517
The One I've Been Waiting For (Diamond Days Album Version),The Early Years,Out Of The Grey,0,252.62975,872,153.642
Untitled,An Anthology of Chinese Experimental Music 1992-2008,Dino,0,406.38648999999998,795,103.807
Una na na,7 Latidos,OV7,2001,239.67302000000001,1085,99.995000000000005
Can't Break This Man,What You Thought You Heard,Borialis,0,294.68689000000001,1139,151.80500000000001
The Ambush,You And Me,Open Hand,2004,136.98567,353,154.21100000000001
Play That Beat,Built From Scratch,X-ecutioners,2001,286.77179000000001,1668,76.165999999999997
Bertie's Pets (Bonus Material),Gift Grub 10 (Deluxe Edition),Mario Rosenstock,0,250.30484999999999,1020,49.170999999999999
Marilyn,Lauluja rakastamisen vaikeudesta,Juice Leskinen,1994,158.45831999999999,692,180.80000000000001
Bladecrash Electrocution,Knowledge Zombie,Pumpkin Buzzard,0,193.20117999999999,477,68.936000000000007
Come Here Feat. Jay Sean,The Project,Rishi Rich,2006,201.92608000000001,951,107.011
Through The Wire,Through The Wire,Kanye West,2003,271.25506000000001,1209,166.03700000000001
She's My Marijuana (LP Version),The Katies,The Katies,0,216.29342,621,133.607
El Aranero,Coleccion Estelar de Sabor Cumbia,Los Hispanos,0,242.28525999999999,1117,88.343000000000004
Mash Up Mi Life,Niney Presents: No Hiding Place!,Sugar Minott,0,258.01098000000002,929,156.97200000000001
Old Friends,The City,Paul Brown,2005,243.90485000000001,1075,122.623
South Side Story,The Hunger For More,Lloyd Banks,2004,250.74893,1016,85.366
In His Presence (LP Version),Marvin Sapp,Marvin Sapp,0,263.65341999999998,988,100.081
Space Between Us (Album Version),Sister Hazel,Sister Hazel,1994,303.98649,1209,127.70699999999999
Drifting Away,Rise Up,Mighty Diamonds,0,224.54812000000001,1015,146.02000000000001
Position,Reggae Gold 1993,Terror Fabulous,1995,191.73831999999999,918,94.957999999999998
Beyond Forever (2004 Digital Remaster),Coming Through,Eddie Henderson,0,277.57668999999999,1060,98.436000000000007
Raga Anandi Kalyan (Alap_ jor and jhala),Illuminations,Kartik Seshadri,0,1519.2811799999999,4046,88.328999999999994
Tetrispack,Hello Mom!,Modeselektor,2005,256.31301999999999,1347,205.97200000000001
Nice 'N' Easy,Feel Like Going Home: The Essential Charlie Rich,Charlie Rich,1997,184.65914000000001,640,119.96299999999999
Darby's Castle,Broken Freedom Song: Live From San Francisco,Kris Kristofferson,1970,232.64608000000001,706,74.665000000000006
Doing Time (Album Version),How Could Hell Be Any Worse?,Bad Religion,1982,180.81914,356,121.80500000000001
Phase (1972),Les Idées Fixes,Saarbrücken Radio Symphony Orchestra,0,827.66322000000002,1704,59.478000000000002
Night Train (Album Version),Easy Does It,Jackie Davis,0,159.81668999999999,552,117.298
Sunny Came Home,Live,Shawn Colvin,1996,250.69668999999999,830,109.154
Short On Ideas / One Last Cigarette,Pezcore,Less Than Jake,2002,257.01832000000002,878,170.41200000000001
Got It Twisted,Amerikaz Nightmare,Mobb Deep,2004,224.62648999999999,871,103.43300000000001
Liverpoolin pokia,Dirly dirly dee,Irwin Goodman,1985,157.33506,601,155.73500000000001
Stand,David Y Goliath,Pedro Aznar,1995,194.61179000000001,773,110.178
Caroline,Jewel Lake,Bill Douglas,0,185.67791,458,106.117
Have Thine Own Way Lord,The Best of Marty Robbins,Marty Robbins,0,160.57424,428,83.052999999999997
I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap),Daily Operation,Gang Starr Featuring Jeru The Damaja And Lil Dap,1992,244.32281,1168,95.301000000000002
The Door,Baby Why,Lenn Hammond,0,216.47628,906,154.35599999999999
Don't Wanna Be Here (Album Version),Grand World,Cool For August,1997,214.75219999999999,550,124.22
CNN War Theme,Monolithic baby!,Monster Magnet,2004,217.10321999999999,737,146.68299999999999
Now We Know,The Serious Reggae Album Vol 2 Prt 2,Sugar Minott,2007,193.93261000000001,705,163.84800000000001
Heart-Shaped Box,From The Muddy Banks Of The Wishkah,Nirvana,0,281.65179000000001,776,105.82599999999999
Girls Make My Hair Loose,Sound Networks EP,Unison,0,216.78975,891,116.432
Spaced Invader (Ian Pooley Club Mix),Spaced Invader,Hatiras & Slarta John,2000,383.58159000000001,1908,128.02199999999999
Down At The Old Corral (Album Version),Wind In The Wire,Randy Travis,1993,198.76526000000001,566,104.79900000000001
Tudo Que Você Quiser,Ao Vivo,José Augusto;Catia Guimma,0,256.15627999999998,1065,102.399
Tien An Man Dream Again,Flyin' The Flannel,fIREHOSE,1991,78.053420000000003,273,177.09299999999999
Nasty Little Lonely,Live 1978,Alternative TV,1978,305.71057000000002,759,105.288
Tell Me Partner,Bloomfield-A Retrospective,Mike Bloomfield,0,320.18239999999997,866,102.533
Ma Garçonniére,Réchauffe L'hiver,Francky Vincent,0,207.90812,1024,111.95
Nonfiction,Amorica,The Black Crowes,1994,256.20853,870,163.20400000000001
Money Make The World Go Around,T.O.S. (Terminate On Sight),G-Unit,0,254.09261000000001,1022,93.988
Never Be Ready,City Of Black & White,Mat Kearney,2009,215.74485000000001,677,151.93600000000001
Coquí,Clásicas De Clásico,Conjunto Clasico,0,245.99465000000001,740,83.905000000000001
Unlove Me,Julie Roberts,Julie Roberts,2004,192.46975,597,122.02200000000001
If I Know You,If I Know You,The Presets,2008,351.32035999999999,1560,128.976
Smoke Screen,Wicked Ways,Lily Holbrook,0,242.83383000000001,684,118.268
Ouverture,Le Mepris,Georges Delerue,0,113.73669,184,141.65199999999999
Up To Zion (High Key-Premiere Performance Plus w/o Background Vocals),Up To Zion (Premiere Performance Plus Track),Ronnie Milsap,0,171.25832,544,88.947000000000003
River Is Waiting,Rounder Records' 40th Anniversary Concert,Irma Thomas,2008,240.69179,741,103.206
Solid Gold (Evolution Mix) (2005 Digital Remaster),Le Funk,VHS Or Beta,2002,508.02893,2463,126.98399999999999
Only One You,Devil in the bottle,T.G. Sheppard,2002,196.62322,650,96.027000000000001
Little Edith,Doyle's Brunch,O'2L,2005,290.08933999999999,905,130.09100000000001
Iron Man,First Band On The Moon,The Cardigans,1996,259.76118000000002,808,137.34200000000001
Johnny Can't Dance,Live! At Grant Street,Clifton Chenier,2001,281.15546000000001,1385,116.517
Please Remember Me,B.B. King,B.B. King,0,192.88771,542,132.11500000000001
Brazil Mon Amour,Lemon Soul,Zen Lemonade,2001,493.79219999999998,2391,134.21000000000001
Honey,The Best Of Both Worlds,R. Kelly & Jay Z,0,242.15465,1086,95.463999999999999
Mad World (Money-G. Remix),Mad World,Jan Wayne,0,495.38567,2117,140.01300000000001
Take Your Time feat. Yannick Noah,Black Magic,Jimmy Cliff,0,193.64526000000001,850,211.98599999999999
Innizar,Icarus,The Forms,2003,208.14322000000001,490,78.134
Toccata Et Fugue En Ré Mineur BWV 565,Bach: Favorite Organ Works,Lionel Rogg,0,499.51301999999998,1156,92.924000000000007
Embraceable You (LP Version from 'When The Boys Meet The Girls'),Connie Francis In Hollywood,Connie Francis,0,135.47057000000001,292,73.183000000000007
Bass Pro Shop & Wal-Mart,The Best Of Blue Collar Comedy,Larry The Cable Guy,2009,148.37505999999999,541,62.018000000000001
Penny In My Pocket,Unearthed Merseybeat Volume 2,The Kirkbys,0,154.3571,529,129.393
Nadine,Living In A Dream,Arc Angels,0,309.41994999999997,836,118.372
Marie's Wedding,Ain't It Grand Boys: Unissued Gems Of The Clancy Brothers With Tommy Makem,The Clancy Brothers,0,164.07464999999999,532,92.325999999999993
I Love To Tell The Story  (Love To Tell The Story Album Version),Love To Tell Story-25 Hymns,Andy Griffith,0,173.79220000000001,487,105.129
L'ombre d'une chance,Les réalisateurs: Les plus belles musiques de films de Jean-Pierre Mocky,Eric Demarsan,2005,150.17751000000001,354,117.31100000000001
Queen Ida Introduction,Nouveau Zydeco,Myrick Freeze Guillory,0,55.509749999999997,184,111.542
Round Two Wrap-Up,The Showdown: The Sugarhill Gang Vs. Grandmaster Flash & The Furious Five,Ice-T & Chuck D,0,26.017510000000001,90,109.13500000000001
Suicidal Dream,Frogstomp,Silverchair,1995,191.94730000000001,512,97.643000000000001
New York,Electrical Storm,U2,2000,343.27465000000001,1282,125.08799999999999
Do It All Over Again,Sweetlife,Sweet,0,265.97832,807,150.11600000000001
She Came Along To Me (LP Version),Mermaid Avenue,Billy Bragg & Wilco,0,207.98649,612,119.066
Extrication Love Song,Double Dose,Hot Tuna,1976,270.96771000000001,879,93.531999999999996
Skincree,Kin-Burst 9104,Götterdämmerung,0,250.14812000000001,1054,137.846
Dis moi,Miltape Vol.1,Mil,0,200.56771000000001,933,199.74700000000001
Under World Dub,Dub Massacre Part 1 & Part 2,The Twinkle Brothers,0,186.82730000000001,904,88.355000000000004
Lil Stuntin,The Return Of O-Tumma,Tum Tum,0,206.28853000000001,871,87.715999999999994
Diss Location,The Pain E.p.,Mr Dubz,0,293.72036000000003,1225,87.989999999999995
Did It Again (featuring Kid Cudi),Did It Again Feat. Kid Cudi,Shakira,0,242.02404000000001,1014,137.935
Persiana Americana (Live),Ruido Blanco,Soda Stereo,1987,343.56200000000001,1199,104.521
Recht auf Lungenkrebs,Hexenjagd,Die Bandbreite,0,181.08036000000001,681,131.78399999999999
